"114.79.0.161","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX25","HTTP/1.1""","200","590","""https://drp.ds1.pid","rt=0.890","uct=""0.000""","uht=""0.890""","urt=""0.890""","gz=""2.28"""
"120.188.65.205","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","586","""https://drp.ds1.pid","rt=0.824","uct=""0.001""","uht=""0.824""","urt=""0.825""","gz=""2.27"""
"140.213.15.158","-","-","[04/Aug/2021:13:33:4","+0700]","""POST","/a/auth","HTTP/1.1""","200","446","""https://drp.ds1.pid","rt=0.024","uct=""0.001""","uht=""0.024""","urt=""0.024""","gz=""1.32"""
"114.79.7.138","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/app/dcaf/service-wo","HTTP/1.1""","304","","""https://drp.ds1.pid","rt=0.000","uct=""-""","uht=""-""","urt=""-""","gz=""-"""
"114.124.204.244","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","160","""https://drp.ds1.pid","rt=0.403","uct=""0.000""","uht=""0.403""","urt=""0.403""","gz=""1.62"""
"114.4.212.112","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn?id=3HCEBC","HTTP/1.1""","200","3011","""https://drp.ds1.pid","rt=0.761","uct=""0.000""","uht=""0.760""","urt=""0.761""","gz=""7.32"""
"120.188.66.41","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX24","HTTP/1.1""","200","5376","""https://drp.ds1.pid","rt=0.798","uct=""0.000""","uht=""0.795""","urt=""0.798""","gz=""6.82"""
"116.206.13.84","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/app/dcaf/service-wo","HTTP/1.1""","304","","""https://drp.ds1.pid","rt=0.000","uct=""-""","uht=""-""","urt=""-""","gz=""-"""
"182.0.147.148","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/query/drpGetTrans","HTTP/1.1""","200","245","""https://drp.ds1.pid","rt=0.016","uct=""0.001""","uht=""0.017""","urt=""0.017""","gz=""1.98"""
"114.5.253.6","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","159","""https://drp.ds1.pid","rt=0.384","uct=""0.000""","uht=""0.384""","urt=""0.384""","gz=""1.60"""
"112.215.65.248","-","-","[04/Aug/2021:13:33:4","+0700]","""POST","/a/auth","HTTP/1.1""","200","443","""https://drp.ds1.pid","rt=0.021","uct=""0.001""","uht=""0.021""","urt=""0.021""","gz=""1.31"""
"140.213.15.158","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","160","""https://drp.ds1.pid","rt=0.364","uct=""0.000""","uht=""0.363""","urt=""0.363""","gz=""1.61"""
"115.178.211.193","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn?id=9E9TM8","HTTP/1.1""","200","8132","""https://drp.ds1.pid","rt=0.770","uct=""0.001""","uht=""0.769""","urt=""0.770""","gz=""9.23"""
"114.124.148.153","-","-","[04/Aug/2021:13:33:4","+0700]","""POST","/a/3pl/trn/lml","HTTP/1.1""","200","184","""https://drp.ds1.pid","rt=0.843","uct=""0.000""","uht=""0.396""","urt=""0.396""","gz=""1.36"""
"192.168.88.105","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/nginx_status","HTTP/1.1""","200","117","""-""","rt=0.000","uct=""-""","uht=""-""","urt=""-""","gz=""-"""
"112.215.65.248","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","156","""https://drp.ds1.pid","rt=0.381","uct=""0.001""","uht=""0.381""","urt=""0.381""","gz=""1.62"""
"103.10.66.69","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn?id=m9ya1m","HTTP/1.1""","200","3117","""https://drp.ds1.pid","rt=0.709","uct=""0.000""","uht=""0.707""","urt=""0.708""","gz=""6.34"""
"114.79.7.138","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn?id=Yw9utk","HTTP/1.1""","200","4969","""https://drp.ds1.pid","rt=0.786","uct=""0.000""","uht=""0.780""","urt=""0.786""","gz=""25.74"""
"111.94.119.70","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","152","""https://drp.ds1.pid","rt=0.419","uct=""0.000""","uht=""0.419""","urt=""0.419""","gz=""1.66"""
"120.188.67.102","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","158","""https://drp.ds1.pid","rt=0.429","uct=""0.000""","uht=""0.429""","urt=""0.429""","gz=""1.61"""
"182.0.147.148","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/query/drpGetTrans","HTTP/1.1""","200","276","""https://drp.ds1.pid","rt=0.020","uct=""0.001""","uht=""0.021""","urt=""0.021""","gz=""2.16"""
"103.10.66.14","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/query/dcafGetAppM","HTTP/1.1""","200","1170","""https://drp.ds1.pid","rt=0.016","uct=""0.000""","uht=""0.015""","urt=""0.015""","gz=""8.22"""
"116.206.29.29","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","586","""https://drp.ds1.pid","rt=0.916","uct=""0.000""","uht=""0.915""","urt=""0.915""","gz=""2.26"""
"114.124.143.48","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","580","""https://drp.ds1.pid","rt=0.854","uct=""0.001""","uht=""0.855""","urt=""0.855""","gz=""2.29"""
"120.188.39.223","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/query/drpGetLogis","HTTP/1.1""","200","537","""https://drp.ds1.pid","rt=0.024","uct=""0.000""","uht=""0.025""","urt=""0.025""","gz=""3.42"""
"120.188.39.223","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/query/drpGetJenis","HTTP/1.1""","200","287","""https://drp.ds1.pid","rt=0.018","uct=""0.000""","uht=""0.018""","urt=""0.018""","gz=""2.44"""
"140.213.13.20","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","568","""https://drp.ds1.pid","rt=0.837","uct=""0.000""","uht=""0.836""","urt=""0.836""","gz=""2.32"""
"114.124.179.124","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","400","280","""https://drp.ds1.pid","rt=0.699","uct=""0.001""","uht=""0.699""","urt=""0.699""","gz=""-"""
"140.213.15.127","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX23","HTTP/1.1""","200","5548","""https://drp.ds1.pid","rt=0.890","uct=""0.000""","uht=""0.886""","urt=""0.890""","gz=""6.32"""
"182.2.133.94","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","550","""https://drp.ds1.pid","rt=0.917","uct=""0.000""","uht=""0.917""","urt=""0.918""","gz=""2.35"""
"36.81.15.33","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","159","""https://drp.ds1.pid","rt=0.392","uct=""0.000""","uht=""0.391""","urt=""0.391""","gz=""1.60"""
"116.206.29.29","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","586","""https://drp.ds1.pid","rt=0.909","uct=""0.000""","uht=""0.909""","urt=""0.909""","gz=""2.26"""
"114.124.143.48","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","580","""https://drp.ds1.pid","rt=0.884","uct=""0.000""","uht=""0.883""","urt=""0.883""","gz=""2.29"""
"112.215.151.145","-","-","[04/Aug/2021:13:33:4","+0700]","""POST","/a/auth","HTTP/1.1""","401","205","""https://drp.ds1.pid","rt=0.013","uct=""0.000""","uht=""0.012""","urt=""0.012""","gz=""-"""
"114.79.7.49","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","133","""https://drp.ds1.pid","rt=0.413","uct=""0.000""","uht=""0.413""","urt=""0.413""","gz=""1.91"""
"112.215.238.27","-","-","[04/Aug/2021:13:33:4","+0700]","""POST","/a/3pl/trn/ldl","HTTP/1.1""","200","377","""https://drp.ds1.pid","rt=0.562","uct=""0.000""","uht=""0.132""","urt=""0.132""","gz=""1.95"""
"114.124.211.75","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn?id=KMKP8B","HTTP/1.1""","200","5441","""https://drp.ds1.pid","rt=0.695","uct=""0.000""","uht=""0.691""","urt=""0.696""","gz=""9.23"""
"116.206.29.109","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/query/drpGetEmpBy","HTTP/1.1""","200","355","""https://drp.ds1.pid","rt=0.019","uct=""0.000""","uht=""0.019""","urt=""0.019""","gz=""2.50"""
"114.124.136.224","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/app/dcaf/service-wo","HTTP/1.1""","304","","""https://drp.ds1.pid","rt=0.000","uct=""-""","uht=""-""","urt=""-""","gz=""-"""
"103.10.66.14","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/app/dcaf/service-wo","HTTP/1.1""","304","","""https://drp.ds1.pid","rt=0.000","uct=""-""","uht=""-""","urt=""-""","gz=""-"""
"180.252.117.33","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/query/drpGetEmpBy","HTTP/1.1""","200","354","""https://drp.ds1.pid","rt=0.022","uct=""0.000""","uht=""0.023""","urt=""0.023""","gz=""2.53"""
"114.124.242.79","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX24","HTTP/1.1""","200","5813","""https://drp.ds1.pid","rt=0.839","uct=""0.000""","uht=""0.836""","urt=""0.839""","gz=""6.81"""
"182.0.132.39","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","601","""https://drp.ds1.pid","rt=0.839","uct=""0.001""","uht=""0.840""","urt=""0.840""","gz=""2.27"""
"182.2.39.98","-","-","[04/Aug/2021:13:33:4","+0700]","""POST","/a/auth","HTTP/1.1""","200","462","""https://drp.ds1.pid","rt=0.026","uct=""0.001""","uht=""0.026""","urt=""0.027""","gz=""1.29"""
"114.124.179.124","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","400","280","""https://drp.ds1.pid","rt=0.631","uct=""0.000""","uht=""0.631""","urt=""0.631""","gz=""-"""
"103.10.66.69","-","-","[04/Aug/2021:13:33:4","+0700]","""POST","/a/3pl/trn/lml","HTTP/1.1""","200","183","""https://drp.ds1.pid","rt=0.310","uct=""0.000""","uht=""0.068""","urt=""0.068""","gz=""1.36"""
"116.206.13.87","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/mon/hub/","HTTP/1.1""","200","585","""https://drp.ds1.pid","rt=0.042","uct=""0.001""","uht=""0.042""","urt=""0.042""","gz=""9.97"""
"120.188.39.223","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","162","""https://drp.ds1.pid","rt=0.435","uct=""0.000""","uht=""0.436""","urt=""0.436""","gz=""1.59"""
"114.4.212.124","-","-","[04/Aug/2021:13:33:4","+0700]","""POST","/a/3pl/trn/ldl","HTTP/1.1""","200","399","""https://drp.ds1.pid","rt=0.529","uct=""0.000""","uht=""0.099""","urt=""0.099""","gz=""1.88"""
"223.255.229.31","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn?id=U2C8BB","HTTP/1.1""","200","7228","""https://drp.ds1.pid","rt=0.764","uct=""0.000""","uht=""0.757""","urt=""0.763""","gz=""9.22"""
"182.2.39.98","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","133","""https://drp.ds1.pid","rt=0.421","uct=""0.000""","uht=""0.421""","urt=""0.421""","gz=""1.91"""
"112.215.235.137","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX23","HTTP/1.1""","200","608","""https://drp.ds1.pid","rt=0.872","uct=""0.001""","uht=""0.873""","urt=""0.873""","gz=""2.23"""
"182.0.132.39","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","601","""https://drp.ds1.pid","rt=0.856","uct=""0.001""","uht=""0.857""","urt=""0.857""","gz=""2.27"""
"114.124.179.124","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","603","""https://drp.ds1.pid","rt=0.826","uct=""0.001""","uht=""0.826""","urt=""0.826""","gz=""2.23"""
"140.213.9.85","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX23","HTTP/1.1""","200","3741","""https://drp.ds1.pid","rt=0.921","uct=""0.000""","uht=""0.919""","urt=""0.921""","gz=""5.68"""
"112.215.170.158","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","635","""https://drp.ds1.pid","rt=0.895","uct=""0.000""","uht=""0.895""","urt=""0.895""","gz=""2.20"""
"114.124.237.134","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","150","""https://drp.ds1.pid","rt=0.402","uct=""0.001""","uht=""0.402""","urt=""0.402""","gz=""1.68"""
"36.81.15.33","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/mon/pic/","HTTP/1.1""","200","819","""https://drp.ds1.pid","rt=0.891","uct=""0.000""","uht=""0.891""","urt=""0.891""","gz=""5.60"""
"112.215.235.201","-","-","[04/Aug/2021:13:33:4","+0700]","""POST","/a/3pl/trn/dnr","HTTP/1.1""","200","425","""https://drp.ds1.pid","rt=0.425","uct=""0.001""","uht=""0.086""","urt=""0.086""","gz=""1.95"""
"112.215.65.43","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/query/drpGetLogis","HTTP/1.1""","200","544","""https://drp.ds1.pid","rt=0.023","uct=""0.000""","uht=""0.022""","urt=""0.023""","gz=""3.51"""
"120.188.38.118","-","-","[04/Aug/2021:13:33:4","+0700]","""POST","/a/3pl/trn/ldl","HTTP/1.1""","200","436","""https://drp.ds1.pid","rt=3.489","uct=""0.000""","uht=""0.081""","urt=""0.081""","gz=""1.89"""
"114.124.130.24","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","161","""https://drp.ds1.pid","rt=0.415","uct=""0.000""","uht=""0.416""","urt=""0.416""","gz=""1.60"""
"112.215.65.43","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/query/drpGetConsi","HTTP/1.1""","200","395","""https://drp.ds1.pid","rt=0.030","uct=""0.000""","uht=""0.031""","urt=""0.031""","gz=""2.99"""
"114.124.136.224","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn?id=KJZ6MX","HTTP/1.1""","200","3045","""https://drp.ds1.pid","rt=0.767","uct=""0.001""","uht=""0.760""","urt=""0.768""","gz=""9.45"""
"140.213.33.216","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn?id=Lce9rf","HTTP/1.1""","200","6587","""https://drp.ds1.pid","rt=0.792","uct=""0.000""","uht=""0.786""","urt=""0.792""","gz=""10.05"""
"182.0.132.39","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","601","""https://drp.ds1.pid","rt=0.841","uct=""0.001""","uht=""0.841""","urt=""0.841""","gz=""2.27"""
"111.94.119.70","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/app/dcaf/service-wo","HTTP/1.1""","304","","""https://drp.ds1.pid","rt=0.000","uct=""-""","uht=""-""","urt=""-""","gz=""-"""
"103.10.66.14","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","157","""https://drp.ds1.pid","rt=0.392","uct=""0.000""","uht=""0.391""","urt=""0.391""","gz=""1.63"""
"103.10.66.69","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","162","""https://drp.ds1.pid","rt=0.452","uct=""0.001""","uht=""0.449""","urt=""0.453""","gz=""1.60"""
"192.168.88.105","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/nginx_status","HTTP/1.1""","200","117","""-""","rt=0.000","uct=""-""","uht=""-""","urt=""-""","gz=""-"""
"112.215.170.158","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","635","""https://drp.ds1.pid","rt=0.886","uct=""0.000""","uht=""0.886""","urt=""0.886""","gz=""2.20"""
"140.213.7.156","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","660","""https://drp.ds1.pid","rt=0.843","uct=""0.000""","uht=""0.842""","urt=""0.842""","gz=""2.26"""
"103.105.33.114","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","1684","""https://drp.ds1.pid","rt=0.879","uct=""0.001""","uht=""0.879""","urt=""0.880""","gz=""4.93"""
"116.206.13.87","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/query/drpGetLogis","HTTP/1.1""","200","557","""https://drp.ds1.pid","rt=0.019","uct=""0.001""","uht=""0.019""","urt=""0.019""","gz=""3.45"""
"120.188.2.98","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn?id=R9XLAD","HTTP/1.1""","200","4138","""https://drp.ds1.pid","rt=0.713","uct=""0.001""","uht=""0.711""","urt=""0.714""","gz=""7.75"""
"114.79.6.249","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","400","280","""https://drp.ds1.pid","rt=0.692","uct=""0.001""","uht=""0.692""","urt=""0.692""","gz=""-"""
"114.124.130.24","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/query/drpGetLogis","HTTP/1.1""","200","539","""https://drp.ds1.pid","rt=0.022","uct=""0.000""","uht=""0.021""","urt=""0.022""","gz=""3.42"""
"114.4.212.124","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","162","""https://drp.ds1.pid","rt=0.467","uct=""0.000""","uht=""0.467""","urt=""0.468""","gz=""1.60"""
"114.124.130.24","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/query/drpGetJenis","HTTP/1.1""","200","287","""https://drp.ds1.pid","rt=0.016","uct=""0.000""","uht=""0.016""","urt=""0.016""","gz=""2.44"""
"223.255.230.2","-","-","[04/Aug/2021:13:33:4","+0700]","""GET","/a/3pl/csn?id=2PGG41","HTTP/1.1""","200","7188","""https://drp.ds1.pid","rt=0.839","uct=""0.000""","uht=""0.834""","urt=""0.840""","gz=""9.26"""
"112.215.170.158","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","635","""https://drp.ds1.pid","rt=0.864","uct=""0.001""","uht=""0.864""","urt=""0.865""","gz=""2.20"""
"111.94.119.70","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","152","""https://drp.ds1.pid","rt=0.402","uct=""0.000""","uht=""0.401""","urt=""0.401""","gz=""1.66"""
"116.206.13.87","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/3pl/csn?id=RJ71DE","HTTP/1.1""","200","2642","""https://drp.ds1.pid","rt=0.726","uct=""0.000""","uht=""0.723""","urt=""0.726""","gz=""6.37"""
"112.215.235.201","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","157","""https://drp.ds1.pid","rt=0.403","uct=""0.000""","uht=""0.404""","urt=""0.404""","gz=""1.62"""
"103.10.66.76","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","569","""https://drp.ds1.pid","rt=0.872","uct=""0.000""","uht=""0.872""","urt=""0.872""","gz=""2.33"""
"114.124.151.150","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/3pl/csn?id=B1769h","HTTP/1.1""","200","3849","""https://drp.ds1.pid","rt=0.763","uct=""0.000""","uht=""0.760""","urt=""0.762""","gz=""6.88"""
"114.124.148.153","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","163","""https://drp.ds1.pid","rt=0.440","uct=""0.000""","uht=""0.440""","urt=""0.440""","gz=""1.58"""
"120.188.65.205","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","587","""https://drp.ds1.pid","rt=0.916","uct=""0.000""","uht=""0.917""","urt=""0.917""","gz=""2.30"""
"112.215.170.158","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","200","635","""https://drp.ds1.pid","rt=0.827","uct=""0.001""","uht=""0.827""","urt=""0.828""","gz=""2.20"""
"114.79.6.249","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/3pl/csn/cur/WAX22","HTTP/1.1""","400","280","""https://drp.ds1.pid","rt=0.595","uct=""0.000""","uht=""0.594""","urt=""0.595""","gz=""-"""
"114.124.237.134","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/3pl/dash/mon/hub/","HTTP/1.1""","200","35814","""https://drp.ds1.pid","rt=2.198","uct=""0.000""","uht=""2.193""","urt=""2.198""","gz=""19.06"""
"112.215.65.248","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/query/drpGetLogis","HTTP/1.1""","200","543","""https://drp.ds1.pid","rt=0.023","uct=""0.000""","uht=""0.022""","urt=""0.023""","gz=""3.51"""
"120.188.38.118","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/3pl/dash/kpi/cour","HTTP/1.1""","200","159","""https://drp.ds1.pid","rt=0.385","uct=""0.000""","uht=""0.385""","urt=""0.385""","gz=""1.60"""
"114.124.237.98","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/query/drpGetLogis","HTTP/1.1""","200","541","""https://drp.ds1.pid","rt=0.022","uct=""0.000""","uht=""0.021""","urt=""0.021""","gz=""3.41"""
"114.124.237.98","-","-","[04/Aug/2021:13:33:5","+0700]","""GET","/a/query/drpGetConsi","HTTP/1.1""","200","395","""https://drp.ds1.pid","rt=0.036","uct=""0.001""","uht=""0.036""","urt=""0.037""","gz=""2.99"""
